server,timestamp,elapsed_s,goodput_bps,goodput_mbps,bytes_acked,snd_cwnd,rtt_us,rtt_ms,rttvar_us,retransmits,total_retrans,lost,pacing_rate,delivery_rate,snd_ssthresh,cc_algo
speed.mymanga.pro:9215,1773107612.2227216,2.344,5254433.8460325515,5.254433846032551,909382,638,409980,409.98,86,0,0,0,18446744073709551615,1123587,2147483647,mycc
speed.mymanga.pro:9215,1773107613.595061,3.716,23221356.158674527,23.221356158674528,4892830,1806,554617,554.617,6008,1,2,1,18446744073709551615,4660708,903,mycc
speed.mymanga.pro:9215,1773107614.6914363,4.812,20677125.351107124,20.677125351107126,7726566,1806,493215,493.215,1563,4,241,4,18446744073709551615,5260882,903,mycc
speed.mymanga.pro:9215,1773107615.9081569,6.029,45054091.1804763,45.0540911804763,14578846,1806,493983,493.983,3739,1,328,1,18446744073709551615,5263037,903,mycc
speed.mymanga.pro:9215,1773107617.0241826,7.145,27024582.293408327,27.024582293408326,18348862,1806,489668,489.668,3522,1,756,1,18446744073709551615,5355679,903,mycc
speed.mymanga.pro:9215,1773107618.1132708,8.234,39887575.62450692,39.88757562450692,23778998,1806,498271,498.271,1068,1,793,1,18446744073709551615,5221703,903,mycc
speed.mymanga.pro:9215,1773107619.248405,9.369,19807941.300155554,19.807941300155555,26589582,1806,532979,532.979,2425,120,1289,120,18446744073709551615,4207058,903,mycc
speed.mymanga.pro:9215,1773107620.590584,10.712,38562151.312867716,38.56215131286772,33059246,1806,384990,384.99,5520,0,1650,0,18446744073709551615,3098340,903,mycc
speed.mymanga.pro:9215,1773107621.6199582,11.741,30089398.324077684,30.089398324077685,36930902,1806,330348,330.348,11470,0,1933,0,18446744073709551615,514636,903,mycc
speed.mymanga.pro:9215,1773107622.699944,12.821,10983491.98094304,10.983491980943041,38413654,1806,474091,474.091,929,254,2201,254,18446744073709551615,3757298,903,mycc
speed.mymanga.pro:9215,1773107623.763058,13.884,34478938.74782884,34.47893874782884,42995534,1806,446711,446.711,1529,182,2383,182,18446744073709551615,4999912,903,mycc
speed.mymanga.pro:9215,1773107625.0988152,15.22,27896469.84514398,27.896469845143983,47653398,1806,379293,379.293,8166,744,3139,744,18446744073709551615,1117388,903,mycc
speed.mymanga.pro:9215,1773107626.761814,16.883,23216428.861309543,23.21642886130954,52479510,1807,337802,337.802,4130,7,3992,7,18446744073709551615,4666890,903,mycc
speed.mymanga.pro:9215,1773107627.9466593,18.068,25116610.82046305,25.116610820463052,56199422,1808,439426,439.426,528,221,4213,221,18446744073709551615,5226295,904,mycc
speed.mymanga.pro:9215,1773107629.4026039,19.524,25487871.98172229,25.487871981722293,60838038,1809,418065,418.065,630,737,4958,737,18446744073709551615,2700470,904,mycc
speed.mymanga.pro:9215,1773107630.8134098,20.934,26447248.998249725,26.447248998249723,65502030,1810,490020,490.02,1613,181,5285,181,18446744073709551615,4841454,905,mycc
speed.mymanga.pro:9215,1773107632.4458096,22.567,22536126.2955938,22.5361262955938,70100526,1810,490593,490.593,970,490,5776,490,18446744073709551615,3315903,905,mycc
speed.mymanga.pro:9215,1773107633.6985376,23.82,29705973.231411397,29.7059732314114,74752214,1810,324662,324.662,1619,737,6699,737,18446744073709551615,3267350,905,mycc
speed.mymanga.pro:9215,1773107635.4591277,25.58,34161092.24095498,34.16109224095498,82270174,1811,351168,351.168,41651,24,7216,24,18446744073709551615,586645,905,mycc
speed.mymanga.pro:9215,1773107636.5569127,26.678,30147513.510936826,30.147513510936825,86407110,1811,485373,485.373,3378,0,7935,0,18446744073709551615,4221183,905,mycc
speed.mymanga.pro:9215,1773107637.8256319,27.947,26469176.234912883,26.469176234912883,90604854,1812,376381,376.381,23338,68,8134,68,18446744073709551615,916964,906,mycc
speed.mymanga.pro:9215,1773107638.9709618,29.092,19076508.003015906,19.076508003015906,93335966,1812,540926,540.926,3533,191,8851,191,18446744073709551615,4049397,906,mycc
speed.mymanga.pro:9215,1773107640.2804291,30.401,23743590.716505133,23.743590716505132,97222398,1812,338517,338.517,12386,740,9732,740,18446744073709551615,1254373,906,mycc
speed.mymanga.pro:9215,1773107641.7384505,31.859,32889547.384155862,32.88954738415586,103216606,1813,446280,446.28,1781,47,9950,47,18446744073709551615,2536794,906,mycc
speed.mymanga.pro:9215,1773107643.14559,33.267,25631254.741951123,25.63125474195112,107724950,1814,533717,533.717,1377,84,10077,84,18446744073709551615,4696925,907,mycc
speed.mymanga.pro:9215,1773107644.6696246,34.791,24148366.718110517,24.148366718110516,112325318,1814,535369,535.369,532,89,10247,89,18446744073709551615,4671948,907,mycc
